"referencia","autor","titulo","tipoUsuario","sector","año","link"
"Emprendimiento y género en México","Gustavo Vicente Huerta Rincón, Nancy Hernández Ambris y María Dolores Martínez García","Motivos y obstáculos en el proceso de emprendimiento: Caso de una mujer emprendedora en la ciudad de Pachuca de Soto, Hidalgo","Académico","Privado",2018,"https://revistas.uazuay.edu.ec/index.php/memorias/article/view/183/173"
"Emprendimiento y género en México","Nancy Hernández Ambris","Mujeres emprendedoras: Un estudio multi-caso en la ciudad de Pachuca de Soto","Académico","Privado",2018,"http://dgsa.uaeh.edu.mx:8080/jspui/bitstream/231104/2391/1/Mujeres%20emprendedoras%20un%20estudio%20multi-caso%20en%20la%20ciudad%20de%20Pachuca..pdf"
"Emprendimiento y género en México","Ilse Gabriela Munguía Esparza","Plan de mejoramiento organizacional para la asociación Tlanemani Mujeres con Liderazgo A.C.","Académico","Privado",2019,"http://bdigital.dgse.uaa.mx:8080/xmlui/bitstream/handle/11317/1729/437048.pdf?sequence=1&isAllowed=y"
"Emprendimiento y género en México","Manuel Ernesto Becerra Bizarrón, Luz Amparo Delgado Díaz, Georgina Dolores Sandoval Ballesteros","Artículo 2. Factores de permanencia empresarial, como punto de partida para el fortalecimiento de los emprendiemientos sociales","Académico","Privado",2020,"https://iquatroeditores.org/revista/index.php/relayn/article/view/2/97"
"Emprendimiento y género en México","Javier Damián Simón","Mujeres emprendedoras y situación de sus unidades económicas en la zona de Tuxtepec, Oaxaca, México","Académico","Privado",2020,"https://dialnet.unirioja.es/servlet/articulo?codigo=7863445"
"Emprendimiento y género en México","Nancy Guadalupe Aguilar Hernández, Guadalupe de Monserrat Sánchez Domínguez, Krystell Paola González Gutiérrez, Elizabeth Carmona Díaz y Alejandra Rosaldo Rocha","Mujeres Universitarias: Experiencia en Emprendimiento","Académico","Privado",2020,"https://static1.squarespace.com/static/55564587e4b0d1d3fb1eda6b/t/5f73a1a4c489d610c40478f9/1601413561306/Tomo+01+-+Diseminación+de+resultados+de+investigación+universitaria+-+Tabasco+2020.pdf"
"Emprendimiento y género en México","Joselyn Paullette Chalán Martínez, Jocelyn Alexandra Vásquez Arias, Iddar Iván Jaya Pineda y Bill Jonathan Serrano Orellana","Relación del nivel de formación académica de las
mujeres sobre su capacidad emprendedora para la
creación de emprendimientos Machala 2021","Académico","Privado",2021,"https://dialnet.unirioja.es/servlet/articulo?codigo=8149606"
"Emprendimiento y género en México","Joselyn Paullette Chalán Martínez, Jocelyn Alexandra Vásquez Arias, Iddar Iván Jaya Pineda y Bill Jonathan Serrano Orellana","Relación del nivel de formación académica de las
mujeres sobre su capacidad emprendedora para la
creación de emprendimientos Machala 2021","Académico","Privado",2021,"https://d1wqtxts1xzle7.cloudfront.net/106755570/819-libre.pdf?1697723715=&response-content-disposition=inline%3B+filename%3DRelacion_del_nivel_de_formacion_academic.pdf&Expires=1754451210&Signature=WCsW23gTTeG18Ten2XYOUba-wUVaVAcwoBaT-eXi3LqCUXnINmCBXSg5aRan-hWek50GbihZqOYZ4MLB8zxPCb1CwsR4AIwNjzqNYQUfojZiS3xvoXIe08-1rO3qPZl5eodIOFN0sZmsT3U63qbNMhbYcrGTU6-QN5KXNzEQ9EyOHK4PqFLI5QJElkqsEuPqEQbgGjExtbP0ikKeSP5i~TudDXrkY9waDkM2YNxCa7dTvkFofNkSPgI5BEjFaZV3OG~1ZiBaCLVCv6EH0dHfbyRRmFrPpdueotesPg7OPm3hHedCGucT75IecPKDtKe9oM5Pk9KVyuXmXeu-N8N9ag__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA"
"Emprendimiento y género en México","Viridiana Giselle López Sánchez, Elvia Espinosa Infante, Nancy Fabiola Martínez Cervantes - Gestión y análisis de los fenómenos en las organizaciones","lia: emprendimiento de mujeres
en una startup","Privado","Privado",2021,"https://zaloamati.azc.uam.mx/server/api/core/bitstreams/a0264679-9341-4eef-8436-9c8a76b7f8bb/content"
"Emprendimiento y género en México","Viridiana Giselle López Sánchez, Elvia Espinosa Infante, Nancy Fabiola Martínez Cervantes - Gestión y análisis de los fenómenos en las organizaciones","lia: emprendimiento de mujeres
en una startup","Privado","Privado",2021,"https://core.ac.uk/download/518070941.pdf"
"Emprendimiento y género en México","Elizabeth Mora Moreno","“Escenarios socioculturales para las mujeres en el
emprendimiento como trabajo decente: el caso del Tianguis
Orgánico Artesanal de Mexicali”","Académico","Privado",2022,"https://repositorioinstitucional.uabc.mx/server/api/core/bitstreams/ba6e6fb4-9e26-41f9-b5ce-82b923bebd4b/content"
"Emprendimiento y género en México","Mercedes Castro Westendarp - Habitar la vivienda y la ciudad: Perspectivas para la inclusión entre pasado, presente y futuro","La necesidad de replantear
el espacio doméstico y el
espacio productivo en el
diseño de vivienda desde una
perspectiva de género","Académico","Privado",2022,"https://www.researchgate.net/profile/Zonia-Rojas-Pulido-2/publication/392594864_Estudios_sobre_el_espacio_publico_y_la_violencia_en_contra_de_las_mujeres_Estado_del_arte_2016_a_2020/links/6849ecc643aad60b4c165fab/Estudios-sobre-el-espacio-publico-y-la-violencia-en-contra-de-las-mujeres-Estado-del-arte-2016-a-2020.pdf#page=86"
"Emprendimiento y género en México","Elizabeth Mora Moreno y Alejandro José Peimbert Duarte - Revista Reflexiones","Trabajo decente: mujeres microempresarias, sostenibilidad económica y laboral en Mexicali, México","Privado","Privado",2023,"https://www.scielo.sa.cr/scielo.php?pid=S1659-28592023000100091&script=sci_arttext&tlng=en"
"Emprendimiento y género en México","Rosa Rojas Paredes; Alejandro Campos Sánchez; Elia Marúm Espinosa","Género y emprendimiento social: Perspectivas en el contexto de la innovación","Gubernamental","Público",2023,"https://simehbucket.s3.amazonaws.com/miscfiles/gacnero-y-emprendimiento-social-ebook_uop74nwe.pdf"
"Emprendimiento y género en México","Rosa Rojas Paredes, Alejandro Campos Sánchez, Elia Marúm Espinosa","Género y emprendimiento social.
Perspectivas en el contexto de la innovación","Académico","Privado",2023,"https://repositori.uvic-ucc.cat/bitstream/handle/10854/180190/artconlli_a2023_perez_anna_perfil_sociodemografico.pdf?sequence=1&isAllowed=y#page=124"
"Emprendimiento y género en México","Universidad Autónoma Metropolitana","Economía social, cooperativismo y políticas públicas Potencialidades de organizaciones alternativas","Académico","Privado",2023,"https://www.researchgate.net/profile/Julieta-Martinez-Cuero/publication/390372754_Economia_social_cooperativismo_y_politicas_publicas/links/67ec150549e91c0fead34689/Economia-social-cooperativismo-y-politicas-publicas.pdf"
"Emprendimiento y género en México","Luz Amparo Delgado Diaz, Georgina Dolores Sandoval Ballesteros, Miriam del Carmen Vargas Aceves, Indira Rosalia Montes Zambrano","Los obstáculos que tienen las estudiantes universitarias que dirigen una micro o pequeña empresa durante su formación académica","Académico","Privado",2023,"https://d1wqtxts1xzle7.cloudfront.net/121004157/iquatro.2023.09.4-libre.pdf?1737775517=&response-content-disposition=inline%3B+filename%3DCapitulo_22_Los_Obstaculos_que_tienen_la.pdf&Expires=1754438369&Signature=C8dba3KpJ5C1idphPpoqmH1ebzWsAp6wTaLTAksUSkdvytVKDEl2U7o5Fwwu7~Gk4j1QMkqFh4f6uxLAORZIKN~Dgkx5fcJroqWLTVuIUuA8WYrUBINEABMY6Hjw4f2e8~sgUsNTjSn6npyfTU2tiDrKW~kaTfyCOVOUmS4CAor4X6UBYCu6IyDHIgj1QR1ijbKAsfIYcXATJhGFQMuYMYYSgWIYA04wfIJrZauP-T3jclzlmwHi4pGpKycS7sbIAinq80SgITuWCsm3~UQxVhSMkiU5QPIEDVvrlxLPA3EurIHgR1l3tsWbbYgTR8z-g4KkRTsy7SdowUwMVYYoTA__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA"
"Emprendimiento y género en México","Luz Amparo Delgado Diaz, Georgina Dolores Sandoval Ballesteros, Miriam del Carmen Vargas Aceves, Indira Rosalia Montes Zambrano","Los obstáculos que tienen las estudiantes universitarias que dirigen una micro o pequeña empresa durante su formación académica","Académico","Privado",2023,"https://www.academia.edu/127241491/Capítulo_22_Los_Obstaculos_que_tienen_las_estudiantes_universitarias_que_dirigen_una_micro_o_pequeña_empresa_durante_su_formación_académica"
"Emprendimiento y género en México","Karen Gisel Velázquez Rojas y Nadia de la Luz Briseño Aguirre","Desarrollo del capital humano para el empoderamiento de las empresarias de la CDMX","Académico","Privado",2023,"https://doi.org/10.30554/lumina.v24.n1.4915.2023"
"Emprendimiento y género en México","Arlen Cerón Islas, Ruth Josefina Alcántara Hernández, Norma Arely Zuñiga Espinosa, Irma Hernández Aranda","La caracterización de las nenis en Hidalgo: un análisis cualitativo","Académico","Privado",2023,"https://iquatroeditores.org/revista/index.php/relayn/article/view/1134/649"
"Emprendimiento y género en México","Paola Francelia Noriega Velazco","El tipo penal en materia electoral y su eficiencia en el Sistema de Justicia del Estado Mexicano","Académico","Privado",2024,"http://dgsa.uaeh.edu.mx:8080/jspui/bitstream/231104/6078/1/ATD659.pdf"
"Emprendimiento y género en México","Heidi Margarita Chalé Chan, José Daniel Poot Chay, Ingrid Abril Segovia Patrón, Leandro Ismael Tun Sulub, Ingrid Ishell Valdez Uitzil","Mujeres emprendedoras en TIMUCUY: Transformadoras de la comunidad","Académico","Privado",2024,"https://ojelt.utmetropolitana.edu.mx/index.php/ojelt/article/view/34"
"Emprendimiento y género en México","Nadia de la Luz Briseño Aguirre, Karen Gisel Velázquez Rojas","Emprendedoras y comercio digital: Una respuesta ante la crisis","Privado","Privado",2024,"https://repositorios.fca.unam.mx/alafec/docs/publicaciones/ebook/gestion_empresas_v2.pdf"
"Emprendimiento y género en México","María Mayela Terán-Cázares, Ivon Abigail González-Garza y Laura Leticia Gaona-Tamez","Generación de proyectos sociales de emprendimiento en una universidad del norte
de México a través de la misión organizacional","Académico","Privado",2024,"https://vinculategica.uanl.mx/index.php/v/article/download/1079/1110"
"Emprendimiento y género en México","María Mayela Terán Cázares, Ivon Abigail González Garza, Blanca Nelly Rodríguez Garza - Innovación y emprendimiento para el desarrollo sostenible","La Misión Organizacional como Factor de Influencia en la Generación de Proyectos Sociales de Emprendimiento Universitario: Un Estudio del alumno Universitario en la Zona Norte de Nuevo León","Académico","Privado",2024,"https://www.researchgate.net/profile/Elia-Marum-Espinosa-2/publication/384970936_Innovacion_y_Emprendimiento_para_el_Desarrollo_Sostenible/links/67be3af9645ef274a494b1a1/Innovacion-y-Emprendimiento-para-el-Desarrollo-Sostenible.pdf"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","María Eloísa Talavera Hernández","Iniciativa con Proyecto de Decreto por el que se reforman y adicionan diversas disposiciones de la Ley
General de Cultura y Derechos Culturales","Legislativo","Público",2018,"https://infosen.senado.gob.mx/sgsp/gaceta/63/3/2018-07-25-1/assets/documentos/Inic_PAN_Cultura.pdf"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","Daniel Gabriel Ávila Ruiz - Cámara de Diputados","Que reforma y adiciona diversas disposiciones de la Ley General de Cultura y Derechos Culturales, presentada por el senador Daniel Gabriel Ávila Ruiz, en nombre de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN, en la sesión de la Comisión Permanente del miércoles 25 de julio de 2018","Legislativo","Público",2018,"https://gaceta.diputados.gob.mx/Gaceta/63/2018/jul/20180727.html"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","José Antonio García García - Cámara de diputados","Iniciativa con Proyecto de Decreto por el que se adiciona la fracción VIII Bis al artículo 38 de la Ley Orgánica de la Administración Pública del Estado de México, en materia de Industrias Creativas","Legislativo","Público",2019,"https://www.secretariadeasuntosparlamentarios.gob.mx/mainstream/Actividad/Gaceta/LX/GP-32%20(30-ABR-19).pdf"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","Esteban Santamaría Hernández","DERECHOS DE PROPIEDAD INTELECTUAL Y POLÍTICAS PÚBLICAS PARA LA ECONOMÍA CREATIVA
Recomendaciones para América Latina y el Caribe","Académico","Privado",2022,"https://economiacreativa.deboraarango.edu.co/Documentos/Derechos-de-propiedad-intelectual-y-politicas-publicas-para-la-Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico-recomendaciones-para-America-Latina-y-el-Caribe.pdf"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","José Antonio García García - Cámara de diputados","Iniciativa con Proyecto de Decreto por el que se adiciona la fracción XXVII y se recorre la subsecuente del artículo 41 Bis de la Ley Orgánica de la Administración Pública Federal","Legislativo","Público",2022,"https://sil.gobernacion.gob.mx/Archivos/Documentos/2022/06/asun_4371431_20220622_1655913513.pdf"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","Senado de la República","Avala comisión dictamen para promover participación de mujeres en proyectos de innovación","Gubernamental","Público",2023,"https://comunicacionsocial.senado.gob.mx/informacion/comunicados/6652-avalan-comisiones-dictamen-para-promover-participacion-de-mujeres-en-proyectos-de-innovacion"
"Propiedad Intelectual, Creatividad e Innovación para el Desarrollo de México","Lizbeth Lorely Guerrero González, Brenda Guadalupe Burciaga Sánchez, Myrna Isela García Bencomo, Jesús Robles Villa, José Gerardo Reyes López","Deficiencias en la innovación y registro del producto en la empresa Bimbo en la ciudad de Chihuahua","Académico","Privado",2023,"https://ojs.brazilianjournals.com.br/ojs/index.php/BRJD/article/view/61777"
"Probabilidad y efecto del COVID-19 en la automatización de empleos en la economía creativa de México","United Nations Conference on trade and development","Creative Economy Outlook 2024","Internacional","Organismo Internacional",2024,"https://unctad.org/system/files/official-document/ditctsce2024d2_en.pdf"
"Patentes verdes en el país","Gina Andrea Cruz Blackledge - Senado de la República","Iniciativa con proyecto de decreto por el que se adicionan la fracción IX al Artículo 2, la fracción XXI al artículo 12, y la fracción IX al artículo 13, de la Ley de Ciencia y Tecnología","Legislativo","Público",2022,"https://infosen.senado.gob.mx/sgsp/gaceta/65/2/2022-11-09-1/assets/documentos/Inic_PAN_Sen_Blackledge_art_2_12_13_LCyT.pdf"
"Panorama General de la Educación en México","Edna María Villarreal Peralta","Endogeneidad de los rendimientos educativos en México","Académico","Privado",2015,"https://perfilesla.flacso.edu.mx/index.php/perfilesla/article/view/595"
"Panorama General de la Educación en México","Edna María Villarreal PEralta","Endogeneidad de los rendimientos educativos en México","Académico","Privado",2018,"https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-76532018000100265"
"Panorama del Emprendimiento en México","Jhoana Karen Santos Prudente,  Marcela Martínez García, Antonio Alfonso Rodríguez Rosales y Claudia Bertha Zavala Bus","Estándares para el proceso de evaluación de metodologías de emprendimiento en Guerrero","Académico","Privado",2024,"https://federacionglobal.com/FEGLININ/No30/sep2024.html#p=4"
"Knowledge Economy and Creative Economy as Tools to Overcome the COVID-19 Crisis in Latin America and the Caribbean: A Focus on the Pacific Alliance","Álvaro Antón Sancho, Pablo Fernández Arias and Diego Vergara","Higher Education in the Pacific Alliance: Descriptive and Exploratory Analysis of the Didactic Potential of Virtual Reality","Académico","Privado",2023,"https://www.mdpi.com/2414-4088/7/3/30"
"Knowledge Economy and Creative Economy as Tools to Overcome the COVID-19 Crisis in Latin America and the Caribbean: A Focus on the Pacific Alliance","Álvaro Antón Sancho, Pablo Fernández Arias and Diego Vergara","Higher Education in the Pacific Alliance: Descriptive and Exploratory Analysis of the Didactic Potential of Virtual Reality","Académico","Privado",2023,"https://ouci.dntb.gov.ua/en/works/7PrBQ3xl/"
"Información estadística nacional sobre educación superior y posgrado: https://www.caiinno.org/pbi- educacionsuperioryposgrado/","Miguel Ángel González Rubio, Nora Del Carmen Osuna Millán, María del Consuelo Salado Soto, Josué Miguel Flores Parra","La simulación computacional como propuesta para el apoyo en la toma de decisiones contra la deserción escolar en Tijuana Baja California","Académico","Privado",2021,"https://www.proquest.com/openview/a238935c1f71f9b7280f426a1602866f/1?pq-origsite=gscholar&cbl=1006393"
"Información estadística nacional sobre educación superior y posgrado: https://www.caiinno.org/pbi- educacionsuperioryposgrado/","Miguel Ángel González Rubio, Nora Del Carmen Osuna Millán, María del Consuelo Salado Soto, Josué Miguel Flores Parra","La simulación computacional como propuesta para
el apoyo en la toma de decisiones contra la deserción
escolar en Tijuana Baja California","Académico","Privado",2021,"https://www.proquest.com/docview/2648272143?fromopenview=true&pq-origsite=gscholar&sourcetype=Scholarly%20Journals"
"habilidades-para-la-innovacion","Sistema de Información Legislativa","Iniciativa que reforma a los artículos 2 y 12 de la ley de ciencia y tecnología, a cargo de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN","Legislativo","Público",2018,"https://sil.gobernacion.gob.mx/Archivos/Documentos/2018/04/asun_3695597_20180411_1521059640.pdf"
"habilidades-para-la-innovacion","Sistema de Información Legislativa","Iniciativa que reforma a los artículos 2 y 12 de la ley de ciencia y tecnología, a cargo de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN","Legislativo","Público",2019,"https://gaceta.diputados.gob.mx/PDF/63/2018/mar/20180313-V.pdf"
"Generalidades de la Reforma Político Electoral 2014","Ana Judith figueroa Hernández","La Reforma Político - Electoral, un trabajo de acompañamiento","Gubernamental","Público",2021,"https://www.panslp.org/storage/news/vuwMhFhesbKpeCE2YBgwItD6nZGjxNDoyDFGTjM5.pdf"
"Generalidades de la Reforma Político Electoral 2014","Unidad de Política Migratoria, Registro e Identidad de Personas","Estadística de los eventos de presentación de personas migrantes ante la autoridad migratoria mexicana en el periodo 2012-2019","Gubernamental","Público",2021,"http://www.politicamigratoria.gob.mx/work/models/PoliticaMigratoria/CEM/Publicaciones/Revistas/movilidades/7/MOVILIDADES_7.pdf"
"Panorama de la propiedad intelectual en México: otra perspectiva","María Eloísa Talavera Hernández - Comisión de Economía de la Cámara de Diputados","Iniciativa con Proyecto de Decreto por el que se adiciona un inciso g) a la fracción XII del artículo 6o. de la Ley de la Propiedad Industrial","Legislativo","Público",2018,"https://www.senado.gob.mx/66/gaceta_del_senado/documento/80999"
"Panorama de la propiedad intelectual en México: otra perspectiva","María Eloísa Talavera Hernández","Que adiciona el artículo 6o. de la Ley de la Propiedad Industrial, recibida de la diputada María Eloísa Talavera Hernández, del Grupo Parlamentario del PAN, en la sesión de la Comisión Permanente del miércoles 16 de mayo de 2018","Legislativo","Público",2018,"https://gaceta.diputados.gob.mx/PDF/63/2018/may/20180521.pdf"
"Panorama de la propiedad intelectual en México: otra perspectiva","Plenilunia Salud","Se presenta iniciativa para incrementar participación de mujeres en la creación de inventos","Privado","Privado",2018,"https://plenilunia.com/tecnologia/se-presenta-iniciativa-para-incrementar-participacion-de-mujeres-en-la-creacion-de-inventos/53907/"
"Panorama de la propiedad intelectual en México: otra perspectiva","Cámara de Diputados del Congreso de la Nación","Talavera Hernández impulsa iniciativa con ese fin; la representación femenina sólo es de 36 por ciento en el Sistema Nacional de Investigadores","Legislativo","Público",2018,"http://www5.diputados.gob.mx/index.php/esl/Comunicacion/Boletines/2018/Mayo/26/5490-Piden-politicas-publicas-para-participacion-de-mujeres-en-la-creacion-de-inventos"
"ENLACE Primaria - https://www.caiinno.org/enlace-primaria/","Comisión Nacional Bancaria y de Valores (CNBV)","Estudios Económicos CNBV, Volumen 5","Gubernamental","Privado",2023,"https://www.gob.mx/cms/uploads/attachment/file/846226/Estudios_Econ_micos_CNBV_-_Vol._5__2023.pdf"
"Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico","Esteban Santamaría Hernández","DERECHOS DE PROPIEDAD INTELECTUAL Y POLÍTICAS PÚBLICAS PARA LA ECONOMÍA CREATIVA
Recomendaciones para América Latina y el Caribe","Académico","Privado",2022,"https://economiacreativa.deboraarango.edu.co/Documentos/Derechos-de-propiedad-intelectual-y-politicas-publicas-para-la-Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico-recomendaciones-para-America-Latina-y-el-Caribe.pdf"
"Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico","Díaz Macías, Tania Maritza, García Ruíz, Jaime Gabriel, García Pedraza, Lienny - Revista de Ciencias Sociales","Producción del Sombrero de Paja
Toquilla en el contexto del desarrollo local
comunitario","Académico","Privado",2023,"https://produccioncientificaluz.org/index.php/rcs/article/view/40962"
"Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico","Díaz Macías, Tania Maritza, García Ruíz, Jaime Gabriel, García Pedraza, Lienny - Revista de Ciencias Sociales","Producción del Sombrero de Paja
Toquilla en el contexto del desarrollo local
comunitario","Académico","Privado",2023,"rg/index.php/rcs/article/download/40962/47005?inline=1"
"Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico","Juan Antonio Color Vázquez, Jorge Víctor Alcaraz Vera, Rubén Chávez Rivera - Revista CIMEXUS","La economía creativa en el municipio de Morelia, Michoacán, México: un análisis desde el desarrollo económico local","Académico","Privado",2025,"https://cimexus.umich.mx/index.php/cimexus/article/view/578/533"
"Creative Economy in Mexico and its impact on the national economy","Economic Development Department (New Mexico)","New Mexico Creative Industries Division Study","Internacional","Público",2024,"https://edd.newmexico.gov/wp-content/uploads/2024/07/NM_CID_Report_2024UPDATED1.pdf"
"Banco de Invenciones por género en México a nivel estatal","Silvia Palomino Hernández","El género de las patentes ¿qué tanto patentamos las mujeres?","Gubernamental","Público",2021,"https://amppi.org.mx/wp-content/uploads/2021/04/43Blg_10aArtComDiveIncSilviaP.pdf"
"Banco de información estadística de invenciones por género","Diputados PAN","Boletín: Impulsaremos actividad inventiva de la mujer en todo el país: Dip. Eloísa Talavera","Gubernamental","Público",2018,"http://diputadospan.mx/DiputadosPAN/layouts/Noticia.aspx?tipo=2&idnoticia=5330&id=5330"
"Banco de información estadística de invenciones por género","MVS Noticias","Piden reforma al IMPI para ampliar reconocimiento a creaciones de mexicanas","Privado","Privado",2018,"http://www5.diputados.gob.mx/index.php/camara/Comunicacion/Monitoreo-de-Medios/2018/04-Abril/28/28-abril-2018-14-41-00"
"Banco de información estadística de invenciones por género","MVS Noticias","Piden reforma al IMPI para ampliar reconocimiento a creaciones de mexicanas","Privado","Privado",2018,"https://mvsnoticias.com/nacional/2018/4/28/piden-reforma-al-impi-para-ampliar-reconocimiento-creaciones-de-mexicanas-371964.html"
"¿Por qué te importa?","Andrea Gómez Beltrán - Universidad Latina, S.C.","Incremento de Recursos Públicos para el Sector Científico y Tecnológico a través de la Reforma del Artículo Sexto de la Contitución Política de los Estados Unidos Mexicanos","Académico","Privado",2017,"https://ru.dgb.unam.mx/bitstream/20.500.14330/TES01000756399/3/0756399.pdf"
"Reforma Político Electoral","Andrea Gómez Beltrán - Universidad Latina, S.C.","Incremento de Recursos Públicos para el Sector Científico y Tecnológico a través de la Reforma del Artículo Sexto de la Contitución Política de los Estados Unidos Mexicanos","Académico","Privado",2017,"https://ru.dgb.unam.mx/bitstream/20.500.14330/TES01000756399/3/0756399.pdf"
"Comparo voto","Roberto Duque - El Financiero","Roberto Duque en el Financiero","Privado","Privado",2018,"https://www.facebook.com/watch/?v=2183881024961516"
"Comparo voto","Patricia Ramírez","Aconseja IECM informarse para emitir voto razonado","Privado","Privado",2018,"https://www.iecm.mx/www/ut/ucs/INFORMA/2018/mayo18m/INFOM120518/A2.pdf"
"Comparo voto","Gaceta de Iztapalapa","Se presentó la plataforma digital Comparo Voto para contribuir al sufragio informado","Gubernamental","Público",2018,"https://gacetadeiztapalapa.com.mx/se-presento-la-plataforma-digital-comparo-voto-para-contribuir-al-sufragio-informado/"
"Comparo voto","Iván Serrano Jáuregui - Gaceta Oficial","Una plataforma por un voto informado","Gubernamental","Público",2018,"https://www.gaceta.udg.mx/wp-content/uploads/2020/02/968.pdf"
"Comparo voto","Instituto Electoral Ciudad de México","Informe Anual de Evaluación de Factores Internos y Externos 2018","Gubernamental","Público",2019,"https://www.iecm.mx/www/taip/cg/inf/2019/INF-035-19.pdf"
"Banco de datos de industrias culturales y creativas","Ana Francia Ortís Quijada y Gibrán Valencia Murrieta","Medir la cultura para mejorarla","Académico","Privado",2019,"https://arteentreparentesis.unison.mx/index.php/AEP/article/view/13"
"Banco de datos de industrias culturales y creativas","Marius Roeterdink","Understanding the place-specific formation processes of sustainable urban experiments A mixed method comparative case study of Formula E","Académico","Privado",2021,"https://studenttheses.uu.nl/bitstream/handle/20.500.12932/41084/Master%27s%20thesis%20Marius%20Roeterdink%20%5bPDF%5d.pdf?sequence=1&isAllowed=y"
"Banco de datos de industrias culturales y creativas","Consejo Nuevo León","Plan Estretégico Nuevo León 2040","Gubernamental","Público",2023,"https://planestrategico.conl.mx/documentos/bibliografia"
"Artificial intelligence and co-creativity: A general copyright perspective from Latin America","Esteban Santamaría Hernández","DERECHOS DE PROPIEDAD INTELECTUAL Y POLÍTICAS PÚBLICAS PARA LA ECONOMÍA CREATIVA Recomendaciones para América Latina y el Caribe","Académico","Privado",2022,"https://economiacreativa.deboraarango.edu.co/Documentos/Derechos-de-propiedad-intelectual-y-politicas-publicas-para-la-Economía del conocimiento y economía creativa como herramientas para salir de la crisis generada por el COVID-19 en América Latina y el Caribe: un enfoque hacía la Alianza del Pacífico-recomendaciones-para-America-Latina-y-el-Caribe.pdf"
"Artificial intelligence and co-creativity: A general copyright perspective from Latin America","United Nations Conference on trade and development","Creative Economy Outlook 2024","Internacional","Organismo Internacional",2024,"https://unctad.org/system/files/official-document/ditctsce2024d2_en.pdf"
"OTROS","Gobierno de México","Estado General de las Variedades Vegetales en México","Gubernamental","Público",2017,"https://www.gob.mx/snics/videos/estado-general-de-las-variedades-vegetales-en-mexico"
"OTROS","Plan de Tecnologías del Lenguaje - Gobierno de España","Análisis del sector de tecnologías del lenguaje en México","Gubernamental","Público",2018,"https://plantl.digital.gob.es/tecnologias-lenguaje/actividades/Estudios%20del%20sector/Sector%20de%20tecnologías%20del%20lenguaje%20en%20Iberoamérica/Informe-TL-Mexico.pdf"
"OTROS","La Casa Blanca","Annual Intellectual Property Report to Congress","Internacional","Público",2024,"https://bidenwhitehouse.archives.gov/wp-content/uploads/2024/04/IPEC-FY-23-Annual-Report_Final.pdf"
"OTROS","United States Patent and Trademark Office","2024 2024 Women Women in Intellectual in Intellectual
Women in IP:
Property (IP) Symposium","Internacional","Público",2024,"https://www.uspto.gov/sites/default/files/documents/2024WomenInIPSymposiumEbinderFINAL.pdf"
